Date,Year,County,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,violent_crime_rate,30_Year_Fixed_Rate,Number_of_Schools,median_listing_price_mm,Number_of_Parks
2017-02,2017,Haywood,274300,527,176,84,0,124,1921,357585,641,302.1,4.17,50,0.017999629,26
2017-02,2017,Henderson,397300,547,114,188,8,132,2522,551856,775,145.7,4.17,100,0.053846154,104
2017-02,2017,Hertford,123950,99,207,8,0,12,1768,147661,105,268.3,4.17,10,-0.0084,3
2017-02,2017,Hoke,177750,300,100,72,4,44,1950,186241,412,178,4.17,62,0.039473684,24
2017-02,2017,Hyde,270000,48,203,4,0,0,1497,286870,51,,4.17,3,-0.035369775,0
2017-02,2017,Iredell,346897,895,102,316,32,284,2888,470986,1137,333.3,4.17,148,0.026070521,104
2017-02,2017,Jackson,349500,848,245,84,8,56,2250,585963,934,251,4.17,28,0.013043478,13
2017-02,2017,Johnston,230950,727,59,276,32,164,2287,251295,937,166.1,4.17,145,0.006655828,248
2017-02,2017,Jones,166450,20,228,0,0,4,2083,161150,25,,4.17,36,-0.0003003,18
2017-02,2017,Lee,214400,477,99,148,8,64,2100,235411,600,,4.17,47,0.023633325,22
2017-02,2017,Lenoir,129000,213,170,24,0,24,1838,149951,243,667.8,4.17,31,0.032,13
2017-02,2017,Lincoln,319900,401,91,152,20,108,2569,392187,525,176.7,4.17,67,0.003607843,27
2017-02,2017,Macon,342000,784,205,100,4,56,2118,526173,881,,4.17,38,0.008849558,14
2017-02,2017,Madison,310000,164,197,12,4,12,2044,411207,190,68.2,4.17,18,0.035058431,6
2017-02,2017,Martin,99850,89,204,16,0,4,1827,116474,106,416.9,4.17,25,0,23
2017-02,2017,Mcdowell,257500,247,164,32,0,32,1894,333075,262,,4.17,,-0.018860735,
2017-02,2017,Mecklenburg,359700,2531,61,1848,272,912,2635,516841,4395,638.6,4.17,571,0.027714286,905
2017-02,2017,Mitchell,199500,256,226,36,0,20,1739,245978,257,,4.17,38,0.002512563,12
2017-02,2017,Montgomery,142450,51,151,8,0,8,1895,199155,55,211.4,4.17,19,-0.050333333,10
2017-02,2017,Moore,295000,1189,115,280,20,136,2464,365544,1419,151.7,4.17,68,-0.004219409,61
2017-02,2017,Nash,127400,488,171,108,0,40,1792,203682,639,,4.17,56,-0.075136116,64
2017-02,2017,New hanover,331000,1473,101,548,60,512,2113,502854,2211,,4.17,,0.004552352,
2017-02,2017,Northampton,159450,77,162,20,0,12,2014,251546,86,219.9,4.17,12,0.063709139,4
2017-02,2017,Onslow,171500,1764,121,472,96,356,1583,213528,2392,304.7,4.17,91,0.026946108,58
2017-02,2017,Orange,430000,370,95,156,4,48,2706,558354,474,175.7,4.17,118,0.034399808,126
2017-02,2017,Pamlico,284500,208,293,24,0,16,1919,329910,239,72.6,4.17,16,0.054875788,10
2017-02,2017,Pasquotank,194250,260,111,64,0,48,2207,207565,295,518.2,4.17,51,0.022906793,21
2017-02,2017,Pender,284900,356,102,100,12,80,2313,344669,553,170.6,4.17,37,0.026851685,50
2017-02,2017,Perquimans,249000,149,138,28,0,16,1653,287010,159,199.1,4.17,9,-0.120141343,4
2017-02,2017,Person,249900,146,131,36,0,20,1941,309050,170,322,4.17,24,0.124662466,9
2017-02,2017,Pitt,170000,612,100,200,8,112,1869,206196,916,485.1,4.17,133,0,100
2017-02,2017,Polk,334500,299,143,56,4,44,2083,486081,343,44.1,4.17,25,0.01455869,40
2017-02,2017,Randolph,161700,490,121,144,0,68,1993,253590,575,235.9,4.17,126,0.011257036,90
2017-02,2017,Richmond,129950,193,129,28,0,24,1824,194380,201,588.9,4.17,34,0.000384911,15
2017-02,2017,Robeson,128745,284,143,64,0,28,1850,153827,353,920.3,4.17,85,0.010200479,47
2017-02,2017,Rockingham,128950,519,158,92,0,60,1616,217057,553,299.3,4.17,68,0.048373984,73
2017-02,2017,Rowan,168695,534,109,120,12,148,2002,233665,671,295.6,4.17,109,0,119
2017-02,2017,Rutherford,204900,537,155,92,0,68,1801,288536,609,276.1,4.17,48,0.025012506,25
2017-02,2017,Sampson,137450,122,101,32,0,20,1891,164385,146,285.6,4.17,62,0.0996,22
2017-02,2017,Scotland,112900,177,167,24,0,24,1850,143253,185,723.8,4.17,40,-0.008779631,13
2017-02,2017,Stanly,273700,354,171,80,4,52,1945,421016,422,264.7,4.17,39,0.042865308,22
2017-02,2017,Stokes,182600,138,126,36,0,12,2569,298450,158,194.7,4.17,44,0.015008338,16
2017-02,2017,Surry,155975,310,138,56,0,44,1987,224567,341,177,4.17,45,-0.021793666,13
2017-02,2017,Swain,239900,155,232,12,0,8,1656,348317,173,287.5,4.17,14,0.001879307,1
2017-02,2017,Transylvania,392405,499,228,64,0,44,2400,704346,567,155.5,4.17,17,-0.015294856,17
2017-02,2017,Tyrrell,149000,14,256,0,0,0,1950,196193,15,265.6,4.17,5,-0.167597765,0
2017-02,2017,Union,415450,762,90,320,40,240,3348,509078,1069,213.8,4.17,96,0.038754844,130
2017-02,2017,Vance,152990,111,111,32,0,8,1886,183739,129,540.4,4.17,45,0.026778523,15
2017-02,2017,Wake,383370,3160,74,1768,204,764,2809,458201,4521,249.7,4.17,543,0.02232,1627
2017-02,2017,Warren,183500,33,170,0,0,4,2170,262065,37,212.4,4.17,30,-0.02393617,1
2017-02,2017,Washington,120000,38,159,4,0,8,1964,143405,39,,4.17,8,0,9
2017-02,2017,Watauga,292500,1085,192,144,4,84,1835,423919,1091,98.5,4.17,40,-0.009984769,44
2017-02,2017,Wayne,160900,478,123,104,0,84,1843,174991,495,384.2,4.17,86,-0.015902141,36
2017-02,2017,Wilkes,218950,267,129,52,0,28,1810,314730,318,226.3,4.17,53,-0.004320146,34
2017-02,2017,Wilson,119450,382,173,96,4,40,1825,155789,514,466.1,4.17,87,-0.036693548,70
2017-02,2017,Yadkin,182000,129,128,28,0,16,2106,310122,141,224.6,4.17,16,-0.008174387,4
2017-02,2017,Yancey,274950,369,233,36,0,24,1893,348891,389,60.8,4.17,26,0.029968159,4
2017-01,2017,Alamance,184900,916,103,164,16,152,1882,220221,995,503.6,4.15,94,-0.021693122,54
2017-01,2017,Alexander,172400,132,128,16,0,24,1821,239099,147,168.3,4.15,50,-0.014293882,25
2017-01,2017,Alleghany,212500,188,204,16,0,12,1775,271186,190,115.7,4.15,11,-0.072052402,0
2017-01,2017,Anson,95000,101,169,8,0,8,1649,153383,114,554.8,4.15,15,0.055555556,3
2017-01,2017,Ashe,255000,390,207,32,0,20,1811,332225,392,,4.15,7,0.02,5
2017-01,2017,Avery,199900,199,206,24,0,16,1800,381494,199,95.9,4.15,40,-0.048095238,9
2017-01,2017,Beaufort,198900,377,212,32,0,32,2011,242095,434,317,4.15,25,0.007088608,18
2017-01,2017,Bertie,97000,49,169,0,0,4,1728,146127,51,151.6,4.15,16,-0.010204082,10
2017-01,2017,Bladen,159700,84,152,24,0,12,1600,210152,97,,4.15,48,0,9
2017-01,2017,Brunswick,292500,2176,140,512,60,328,1853,366996,2697,152.4,4.15,49,-0.023372287,70
2017-01,2017,Buncombe,398000,1001,108,228,32,280,2209,624504,1326,301.5,4.15,210,0.007594937,211
2017-01,2017,Burke,177200,371,159,72,8,56,1923,289545,393,178.7,4.15,115,0.007390563,118
2017-01,2017,Cabarrus,281445,524,79,192,40,184,2391,302166,729,111.4,4.15,164,0.023436364,120
2017-01,2017,Caldwell,142500,299,132,72,0,44,1711,219785,332,177.9,4.15,105,0.018584703,85
2017-01,2017,Camden,289900,68,119,8,0,12,2199,279115,77,19.5,4.15,22,0,9
2017-01,2017,Carteret,289700,1164,171,192,8,120,1685,360006,1380,215.9,4.15,37,0.000690846,44
2017-01,2017,Caswell,259900,70,147,12,0,8,2500,342260,74,200.2,4.15,48,-0.000384615,37
2017-01,2017,Catawba,199000,763,117,168,8,116,2003,275322,884,320.5,4.15,98,0.021036429,65
2017-01,2017,Chatham,454950,394,121,100,4,68,3032,519433,453,211.2,4.15,107,-0.042210526,90
2017-01,2017,Cherokee,174950,737,153,72,4,64,1604,217154,739,321.5,4.15,27,0.000285878,2
2017-01,2017,Chowan,239000,121,190,16,0,16,1557,293010,129,454.1,4.15,8,0.043668122,4
2017-01,2017,Clay,257700,351,188,24,0,28,2277,365867,352,178,4.15,14,-0.054311927,5
2017-01,2017,Cleveland,141200,434,146,76,0,72,1722,191701,471,158.7,4.15,68,0.009292352,38
2017-01,2017,Columbus,139500,145,156,20,0,24,1737,179964,176,365.3,4.15,36,-0.001981728,5
2017-01,2017,Craven,171450,671,131,136,8,112,1800,219839,856,280.3,4.15,66,0.009123014,63
2017-01,2017,Cumberland,137700,1991,112,400,28,340,1650,173010,2470,707,4.15,178,0.037678975,83
2017-01,2017,Currituck,392000,564,141,96,12,68,2590,601631,634,157.6,4.15,12,0.031850487,3
2017-01,2017,Dare,424950,976,155,156,4,116,2068,569370,1137,218.2,4.15,12,0.024222704,22
2017-01,2017,Davidson,164900,555,128,96,4,84,2221,222783,621,213.7,4.15,193,0.017901235,126
2017-01,2017,Davie,226000,250,149,32,0,28,1814,329010,268,225.7,4.15,33,-0.004405286,9
2017-01,2017,Duplin,153950,137,124,32,0,28,1905,190931,172,175,4.15,34,-0.037210757,9
2017-01,2017,Durham,289950,573,84,264,36,140,2162,347528,807,767.9,4.15,222,0.035905681,412
2017-01,2017,Edgecombe,78250,162,198,16,0,12,1542,108597,169,,4.15,61,-0.020650814,83
2017-01,2017,Forsyth,189900,1585,102,472,8,280,2200,272745,1806,702.2,4.15,352,0,479
2017-01,2017,Franklin,265000,226,120,48,4,28,2331,302413,294,186.8,4.15,67,0.000377501,58
2017-01,2017,Gaston,189945,643,81,216,52,184,2033,250172,919,459.5,4.15,112,0.027285019,99
2017-01,2017,Gates,151950,32,127,4,0,4,1920,168943,35,,4.15,5,0.013,2
2017-01,2017,Graham,189000,92,211,8,0,4,1500,251050,94,216.5,4.15,3,-0.054527264,1
2017-01,2017,Granville,183490,123,94,36,0,12,2037,242941,156,230,4.15,54,-0.018717578,63
2017-01,2017,Greene,88900,21,149,0,0,0,1457,122418,28,225.3,4.15,43,-0.011123471,23
2017-01,2017,Guilford,195500,2034,101,552,24,340,1896,277909,2358,596.6,4.15,405,0.015584416,788
2017-01,2017,Halifax,152450,209,134,20,4,8,1962,248574,251,506.5,4.15,34,0.026599327,20
2017-01,2017,Harnett,184450,903,99,244,12,176,2056,199200,1083,298.5,4.15,110,-0.010991957,108
2017-01,2017,Haywood,269450,560,169,48,4,104,1908,350984,655,302.1,4.15,50,-0.020181818,26
2017-01,2017,Henderson,377000,580,116,136,16,140,2466,537200,742,145.7,4.15,100,0.05449826,104
2017-01,2017,Hertford,125000,97,209,8,0,4,1680,149317,104,268.3,4.15,10,0,3
2017-01,2017,Hoke,171000,313,94,68,8,40,1900,182869,411,178,4.15,62,-0.005813953,24
2017-01,2017,Hyde,279900,47,215,4,0,0,1504,291317,53,,4.15,3,0.017818182,0
2017-01,2017,Iredell,338083,884,109,200,40,260,2828,482244,1075,333.3,4.15,148,-0.005638235,104
2017-01,2017,Jackson,345000,857,233,52,4,44,2250,585095,946,251,4.15,28,-0.011461318,13
2017-01,2017,Johnston,229423,696,75,312,20,128,2263,249669,838,166.1,4.15,145,-0.043672363,248
2017-01,2017,Jones,166500,24,195,0,0,0,2116,186616,29,,4.15,36,-0.048571429,18
2017-01,2017,Lee,209450,471,104,112,4,68,2100,233603,587,,4.15,47,-0.025360633,22
2017-01,2017,Lenoir,125000,227,157,44,0,24,1817,146796,249,667.8,4.15,31,0.042535446,13
2017-01,2017,Lincoln,318750,403,93,80,28,68,2468,371716,497,176.7,4.15,67,0.028557599,27
2017-01,2017,Macon,339000,796,213,100,0,52,2012,510621,879,,4.15,38,-0.028653295,14
2017-01,2017,Madison,299500,176,173,8,0,24,1998,398059,197,68.2,4.15,18,0.001672241,6
2017-01,2017,Martin,99850,91,195,8,0,12,1774,117730,106,416.9,4.15,25,0.110678532,23
2017-01,2017,Mcdowell,262450,244,158,28,0,24,1880,334735,257,,4.15,,-0.036880734,
2017-01,2017,Mecklenburg,350000,2487,80,1368,264,828,2553,497604,4037,638.6,4.15,571,0.005747126,905
2017-01,2017,Mitchell,199000,253,214,16,0,16,1706,240556,256,,4.15,38,-0.004995025,12
2017-01,2017,Montgomery,150000,46,156,16,0,4,2061,199684,51,211.4,4.15,19,-0.056603774,10
2017-01,2017,Moore,296250,1145,127,232,12,120,2500,360796,1347,151.7,4.15,68,0.004237288,61
2017-01,2017,Nash,137750,493,159,56,0,40,1831,175721,542,,4.15,56,-0.01536812,64
2017-01,2017,New hanover,329500,1449,113,392,64,436,2111,496213,2043,,4.15,,-0.001515152,
2017-01,2017,Northampton,149900,70,198,8,0,4,2150,251879,77,219.9,4.15,12,-0.166759311,4
2017-01,2017,Onslow,167000,1791,128,388,96,408,1571,209524,2324,304.7,4.15,91,0.024539877,58
2017-01,2017,Orange,415700,358,114,92,4,44,2677,539769,428,175.7,4.15,118,0.001686747,126
2017-01,2017,Pamlico,269700,202,291,12,0,16,1874,314919,228,72.6,4.15,16,0.000742115,10
2017-01,2017,Pasquotank,189900,237,128,56,0,44,2067,206713,258,518.2,4.15,51,0.055586437,21
2017-01,2017,Pender,277450,357,125,92,16,88,2311,322658,528,170.6,4.15,37,-0.008753126,50
2017-01,2017,Perquimans,283000,137,149,16,0,16,1653,295132,141,199.1,4.15,9,0.132452981,4
2017-01,2017,Person,222200,150,141,24,0,12,1800,287694,175,322,4.15,24,0.111555778,9
2017-01,2017,Pitt,170000,621,111,152,4,92,1879,202501,889,485.1,4.15,133,0.000588582,100
2017-01,2017,Polk,329700,311,151,24,0,36,2083,487332,349,44.1,4.15,25,-0.027433628,40
2017-01,2017,Randolph,159900,484,129,68,4,64,2000,253859,541,235.9,4.15,126,0,90
2017-01,2017,Richmond,129900,199,123,32,0,36,1790,191459,213,588.9,4.15,34,-0.000769231,15
2017-01,2017,Robeson,127445,275,154,60,0,24,1850,151215,322,920.3,4.15,85,-0.034507576,47
2017-01,2017,Rockingham,123000,664,159,100,0,112,1570,203918,690,299.3,4.15,68,0.008196721,73
2017-01,2017,Rowan,168695,561,104,124,4,160,1978,227021,679,295.6,4.15,109,0.051124681,119
2017-01,2017,Rutherford,199900,552,151,80,0,56,1816,287433,632,276.1,4.15,48,-0.047641734,25
2017-01,2017,Sampson,125000,102,121,32,0,28,1866,155429,121,285.6,4.15,62,-0.037721324,22
2017-01,2017,Scotland,113900,167,159,20,0,12,1854,143943,172,723.8,4.15,40,-0.02566296,13
2017-01,2017,Stanly,262450,367,166,64,4,56,1870,398386,429,264.7,4.15,39,-0.009622642,22
2017-01,2017,Stokes,179900,138,151,28,0,24,1854,289784,156,194.7,4.15,44,0.04048583,16
2017-01,2017,Surry,159450,299,142,56,0,44,2183,232440,324,177,4.15,45,-0.033050334,13
2017-01,2017,Swain,239450,148,229,4,0,8,1656,346402,172,287.5,4.15,14,0.001882845,1
2017-01,2017,Transylvania,398500,506,225,44,0,40,2412,713409,565,155.5,4.15,17,0.001256281,17
2017-01,2017,Tyrrell,179000,16,228,0,0,0,1950,209779,19,265.6,4.15,5,0.201342282,0
2017-01,2017,Union,399950,759,92,272,48,208,3251,490593,1003,213.8,4.15,96,-0.000120001,130
2017-01,2017,Vance,149000,99,147,12,0,12,1800,187936,115,540.4,4.15,45,0.027586207,15
2017-01,2017,Wake,375000,3174,89,1380,216,696,2803,449338,4237,249.7,4.15,543,0.000266738,1627
2017-01,2017,Warren,188000,34,145,8,0,4,2289,260486,38,212.4,4.15,30,-0.005291005,1
2017-01,2017,Washington,120000,36,145,4,0,4,1889,146347,39,,4.15,8,-0.04,9
2017-01,2017,Watauga,295450,1064,194,144,4,92,1876,436270,1069,98.5,4.15,40,-0.014838279,44
2017-01,2017,Wayne,163500,475,125,92,0,76,1845,178818,486,384.2,4.15,86,-0.008489994,36
2017-01,2017,Wilkes,219900,269,131,56,0,24,1811,313412,316,226.3,4.15,53,-0.039737991,34
2017-01,2017,Wilson,124000,412,179,60,0,68,1836,155038,518,466.1,4.15,87,0.07826087,70
2017-01,2017,Yadkin,183500,131,149,12,0,12,2518,305723,137,224.6,4.15,16,-0.008108108,4
2017-01,2017,Yancey,266950,370,204,20,4,12,1882,337344,383,60.8,4.15,26,-0.007620818,4
2016-12,2016,Alamance,189000,1016,86,204,12,168,1915,222223,1092,403,4.2,90,0.003184713,54
2016-12,2016,Alexander,174900,150,99,20,0,16,1859,242507,161,224,4.2,50,-0.027793218,25
2016-12,2016,Alleghany,229000,219,205,8,0,4,1788,272889,221,138.1,4.2,10,-0.004131333,0
2016-12,2016,Anson,90000,102,144,8,4,16,1637,144238,118,443.6,4.2,15,-0.099099099,3
2016-12,2016,Ashe,250000,457,193,20,0,20,1800,322516,459,106.1,4.2,6,0.00040016,5
2016-12,2016,Avery,210000,225,200,20,0,12,1810,399210,225,221.1,4.2,40,-0.111111111,9
2016-12,2016,Beaufort,197500,420,207,20,0,32,2050,241100,478,291.6,4.2,25,0.040021064,18
2016-12,2016,Bertie,98000,54,148,4,0,0,1680,148618,56,200,4.2,15,-0.005076142,10
2016-12,2016,Bladen,159700,80,163,4,0,0,1601,224596,91,,4.2,47,0.037349789,9
2016-12,2016,Brunswick,299500,2214,140,260,24,252,1901,378834,2814,147.6,4.2,46,0.001672241,70
2016-12,2016,Buncombe,395000,1117,92,184,32,308,2184,613522,1493,282.6,4.2,196,0.006497643,211
2016-12,2016,Burke,175900,457,163,12,0,24,1919,276828,476,206.9,4.2,111,-0.001702611,118
2016-12,2016,Cabarrus,275000,558,80,164,24,144,2332,300519,792,136.6,4.2,169,-0.017681729,120
2016-12,2016,Caldwell,139900,328,123,52,0,40,1722,219475,370,197.3,4.2,106,-0.034506556,85
2016-12,2016,Camden,289900,84,113,12,0,8,2320,282874,98,98.2,4.2,23,0.029057839,9
2016-12,2016,Carteret,289500,1220,173,104,8,88,1696,359303,1437,239.2,4.2,36,-0.015306122,44
2016-12,2016,Caswell,260000,80,126,8,0,8,2230,336225,82,309.2,4.2,47,0.009904836,37
2016-12,2016,Catawba,194900,814,116,100,4,100,2022,274561,955,280.3,4.2,94,0.012993763,65
2016-12,2016,Chatham,475000,410,121,72,8,24,3139,558650,470,166.8,4.2,103,-0.007314525,90
2016-12,2016,Cherokee,174900,807,150,52,4,44,1560,216391,809,210.6,4.2,28,-0.011864407,2
2016-12,2016,Chowan,229000,137,184,8,0,4,1340,285471,142,591.4,4.2,8,-0.041841004,4
2016-12,2016,Clay,272500,395,182,20,0,12,2405,373242,395,235.6,4.2,14,0.022514071,5
2016-12,2016,Cleveland,139900,474,129,52,4,24,1719,189715,512,167.8,4.2,66,-0.01755618,38
2016-12,2016,Columbus,139777,174,138,12,0,12,1708,176893,206,348.7,4.2,36,-0.035355418,5
2016-12,2016,Craven,169900,718,130,88,4,88,1775,217635,924,281.1,4.2,65,-0.023001725,63
2016-12,2016,Cumberland,132700,2161,108,356,12,292,1650,169234,2641,670.7,4.2,178,0.020769231,83
2016-12,2016,Currituck,379900,599,141,52,4,40,2600,591424,663,144.4,4.2,11,-0.047869674,3
2016-12,2016,Dare,414900,1005,158,92,0,96,2052,555517,1187,222.2,4.2,12,-0.005035971,22
2016-12,2016,Davidson,162000,599,114,84,4,56,2460,222977,667,166,4.2,193,-0.011592434,126
2016-12,2016,Davie,227000,256,135,32,4,24,1918,326269,289,163.7,4.2,31,-0.057895829,9
2016-12,2016,Duplin,159900,144,133,24,0,20,1992,193439,179,215.8,4.2,34,0.066711141,9
2016-12,2016,Durham,279900,632,75,200,48,112,2115,342859,892,795.4,4.2,215,-0.000160746,412
2016-12,2016,Edgecombe,79900,177,187,20,0,16,1542,110823,179,565.2,4.2,60,0,83
2016-12,2016,Forsyth,189900,1704,99,260,8,220,2200,276180,1961,651.5,4.2,346,-0.000526316,479
2016-12,2016,Franklin,264900,261,95,36,8,32,2293,301608,323,147.2,4.2,67,-0.000188715,58
2016-12,2016,Gaston,184900,667,81,152,36,128,1957,245489,974,473.5,4.2,115,-0.024274406,99
2016-12,2016,Gates,150000,29,118,4,0,4,1920,163468,33,,4.2,5,-0.08952959,2
2016-12,2016,Graham,199900,95,227,4,0,4,1584,272717,96,347.6,4.2,4,-0.091363636,1
2016-12,2016,Granville,186990,138,106,28,0,12,2184,246077,167,304.5,4.2,56,-0.140078179,63
2016-12,2016,Greene,89900,25,121,4,0,8,1386,126467,30,,4.2,42,-0.062565172,23
2016-12,2016,Guilford,192500,2187,94,448,24,244,1855,273774,2528,541.4,4.2,403,-0.006041204,788
2016-12,2016,Halifax,148500,243,133,24,0,16,1924,238071,287,425.6,4.2,32,-0.17477077,20
2016-12,2016,Harnett,186500,891,101,128,8,120,2050,198954,1064,278.5,4.2,110,-0.005068018,108
2016-12,2016,Haywood,275000,639,158,56,8,128,1982,359151,753,306.8,4.2,50,-0.00650289,26
2016-12,2016,Henderson,357516,653,101,100,28,156,2416,521398,845,151.1,4.2,93,-0.006624062,104
2016-12,2016,Hertford,125000,100,187,8,0,4,1680,143175,104,287,4.2,10,0.000800641,3
2016-12,2016,Hoke,172000,345,95,60,4,44,1950,180395,439,158.4,4.2,59,0.015048687,24
2016-12,2016,Hyde,275000,47,223,4,0,0,1493,287274,55,,4.2,3,-0.112903226,0
2016-12,2016,Iredell,340000,924,100,152,16,204,2852,485283,1151,312.6,4.2,150,-0.024949814,104
2016-12,2016,Jackson,349000,1010,220,48,4,56,2250,585739,1102,211.4,4.2,26,-0.002857143,13
2016-12,2016,Johnston,239900,669,78,188,12,168,2307,259980,842,176.8,4.2,141,-0.032360854,248
2016-12,2016,Jones,175000,28,165,4,0,8,2143,204385,35,,4.2,37,0.029411765,18
2016-12,2016,Lee,214900,512,113,76,0,44,2100,232998,627,218.4,4.2,51,0.015475487,22
2016-12,2016,Lenoir,119900,246,170,20,0,24,1806,144902,273,657.7,4.2,31,0,13
2016-12,2016,Lincoln,309900,409,90,80,16,64,2469,364389,510,149.9,4.2,65,0,27
2016-12,2016,Macon,349000,901,199,36,0,52,2160,528311,1002,86.3,4.2,37,-0.002572163,14
2016-12,2016,Madison,299000,200,169,16,0,20,2000,387950,223,34.7,4.2,16,0.02784462,6
2016-12,2016,Martin,89900,107,179,8,0,8,1646,110818,118,400.1,4.2,25,0.061393152,23
2016-12,2016,Mcdowell,272500,276,163,16,0,32,1999,355748,292,,4.2,,-0.008730447,
2016-12,2016,Mecklenburg,348000,2763,73,916,172,908,2536,489824,4497,658,4.2,574,-0.005572225,905
2016-12,2016,Mitchell,199999,267,201,12,0,16,1729,255530,272,,4.2,38,-0.086345363,12
2016-12,2016,Montgomery,159000,47,135,0,0,8,1988,200766,51,240.8,4.2,19,-0.115191987,10
2016-12,2016,Moore,295000,1181,127,176,20,92,2500,364381,1416,166.9,4.2,70,0.017592273,61
2016-12,2016,Nash,139900,565,145,56,4,72,1871,181278,618,360.9,4.2,58,0,64
2016-12,2016,New hanover,330000,1532,106,332,24,188,2112,504420,2170,,4.2,,0.015384615,
2016-12,2016,Northampton,179900,75,177,12,0,8,2140,264734,80,190.4,4.2,12,-0.052659294,4
2016-12,2016,Onslow,163000,1914,123,232,84,296,1560,206725,2463,261.1,4.2,102,0.000306843,58
2016-12,2016,Orange,415000,384,108,56,0,32,2650,533034,474,172.8,4.2,114,-0.034883721,126
2016-12,2016,Pamlico,269500,213,285,8,0,12,1919,315894,242,48.9,4.2,15,-0.02,10
2016-12,2016,Pasquotank,179900,244,119,32,0,20,2016,203019,272,422.4,4.2,51,0.028,21
2016-12,2016,Pender,279900,377,128,52,20,32,2308,344482,552,112.4,4.2,33,0.012527267,50
2016-12,2016,Perquimans,249900,152,141,16,0,12,1932,290567,157,153.4,4.2,9,0.020208206,4
2016-12,2016,Person,199900,166,137,32,0,8,1737,277586,194,262.8,4.2,25,-0.01039604,9
2016-12,2016,Pitt,169900,668,109,128,8,68,1878,200077,976,427.8,4.2,126,0.002655651,100
2016-12,2016,Polk,339000,348,138,44,0,32,2085,479747,387,86.4,4.2,24,0.004444444,40
2016-12,2016,Randolph,159900,511,109,68,0,28,2007,249939,578,198.2,4.2,126,0,90
2016-12,2016,Richmond,130000,201,121,36,0,20,1790,193945,216,566.7,4.2,34,-0.064411659,15
2016-12,2016,Robeson,132000,287,162,32,0,16,1762,151462,341,779.4,4.2,85,-0.046587216,47
2016-12,2016,Rockingham,122000,711,150,44,0,64,1549,196998,743,308.5,4.2,67,-0.023609444,73
2016-12,2016,Rowan,160490,608,98,96,4,120,1901,220403,711,418.9,4.2,103,-0.010816974,119
2016-12,2016,Rutherford,209900,622,136,48,4,64,1860,298097,692,252.8,4.2,48,-0.045909091,25
2016-12,2016,Sampson,129900,106,129,16,0,16,1817,157884,127,241.2,4.2,60,-0.023308271,22
2016-12,2016,Scotland,116900,179,162,12,0,4,1926,146545,188,744.3,4.2,38,-0.057258065,13
2016-12,2016,Stanly,265000,408,151,40,0,40,1902,394422,469,273.3,4.2,38,-0.061780846,22
